FEEDBACK CUSTOMERS
"orderid","rating"
"US-2014-131954","5"
"US-2014-132031","4"
"US-2014-132206","5"
"US-2014-132297","4"
"US-2014-132717","4"
"US-2014-133081","4"
"US-2014-133312","5"
"US-2014-134271","5"
"US-2014-134292","4"
"US-2014-134558","4"
"US-2014-135062","4"
"US-2014-135503","5"
"US-2014-135685","5"
"US-2014-136679","5"
"US-2014-136868","5"
"US-2014-137722","5"
"US-2014-138289","4"
"US-2014-139920","4"
"US-2014-139969","4"
"US-2014-140410","5"
"US-2014-140452","5"
"US-2014-140662","4"
"US-2014-141558","4"
"US-2014-141600","5"
"US-2014-141698","5"
"US-2014-141852","4"
"US-2014-142573","4"
"US-2014-142706","4"
"US-2014-143014","5"
"US-2014-143175","5"
"US-2014-143952","4"
"US-2014-144498","4"
"US-2014-144582","4"
"US-2014-145366","4"
"US-2014-145499","5"
"US-2014-146367","4"
"US-2014-146556","5"
"US-2014-146878","5"
"US-2014-147368","4"
"US-2014-147578","4"
"US-2014-147669","5"
"US-2014-148054","4"
"US-2014-148194","5"
"US-2014-148362","5"
"US-2014-148551","4"
"US-2014-148866","4"
"US-2014-148894","5"
"US-2014-149048","4"
"US-2014-150070","4"
"US-2014-150315","4"
"US-2014-150399","4"
"US-2014-150665","5"
"US-2014-151127","4"
"US-2014-151841","4"
"US-2014-152254","4"
"US-2014-152366","4"
"US-2014-152387","4"
"US-2014-152569","4"
"US-2014-152842","5"
"US-2014-153738","4"
"US-2014-155194","5"
"US-2014-156195","4"
"US-2014-156356","4"
"US-2014-157224","4"
"US-2014-157630","4"
"US-2014-158316","5"
"US-2014-158512","5"
"US-2014-158813","4"
"US-2014-158946","5"
"US-2014-160465","4"
"US-2014-160591","4"
"US-2014-160759","4"
"US-2014-160836","4"
"US-2014-161830","5"
"US-2014-162747","5"
"US-2014-162852","5"
"US-2014-163251","5"
"US-2014-163300","4"
"US-2014-163741","4"
"US-2014-164063","5"
"US-2014-164147","5"
"US-2014-164175","4"
"US-2014-164476","5"
"US-2014-165358","4"
"US-2014-165512","4"
"US-2014-165666","5"
"US-2014-165750","4"
"US-2014-165953","4"
"US-2014-166177","4"
"US-2014-166247","4"
"US-2014-166324","5"
"US-2014-166611","4"
"US-2014-167318","5"
"US-2014-167353","5"
"US-2014-167416","4"
"US-2014-167430","4"
"US-2014-167941","5"
"US-2014-168200","5"
"US-2014-168613","4"
"US-2014-168760","5"
"US-2014-169740","4"
"UZ-2012-9360","4"
"UZ-2013-4080","4"
"UZ-2014-110","5"
"UZ-2014-5310","4"
"UZ-2014-6400","5"
"UZ-2014-7050","4"
"UZ-2014-7970","4"
"YM-2012-7640","4"
"YM-2012-8660","1"
"YM-2013-9360","5"
"YM-2014-3460","5"
"YM-2014-7480","5"
"ZA-2011-2290","1"
"ZA-2011-5180","4"
"ZA-2012-2040","2"
"ZA-2012-3890","3"
"ZA-2012-4180","3"
"ZA-2012-5660","3"
"ZA-2013-4500","5"
"ZA-2013-8130","5"
"ZA-2014-1370","4"
"ZA-2014-4410","4"
"ZA-2014-7540","5"
"ZI-2011-2600","4"
"ZI-2013-1180","5"
"ZI-2013-2620","4"
"ZI-2013-6590","3"
"ZI-2013-7590","5"
"ZI-2014-3820","5"
"ZI-2014-6030","4"
"ZI-2014-6750","4"
"ZI-2014-7160","5"
"ZI-2014-9540","5"
"AG-2011-4410","1"
"AG-2012-5400","2"
"AG-2012-6020","1"
"AG-2013-2840","5"
"AG-2013-4150","5"
"AG-2013-6630","4"
"AG-2013-6810","5"
"AG-2014-2040","4"
"AG-2014-2360","5"
"AG-2014-2760","5"
"AG-2014-3510","5"
"AG-2014-8240","4"
"AJ-2013-2640","3"
"AJ-2013-3610","3"
"AJ-2014-5740","5"
"AJ-2014-9620","4"
"AM-2011-7110","3"
"AO-2011-8000","2"
"AO-2012-6670","4"
"AO-2013-1640","4"
"AO-2013-2100","5"
"AO-2013-2230","4"
"AO-2013-2380","3"
"AO-2013-6140","3"
"AO-2014-1550","4"
"AO-2014-2110","4"
"AO-2014-420","5"
"AO-2014-4830","4"
"AO-2014-5560","5"
"AO-2014-650","4"
"AO-2014-8210","5"
"AU-2012-6590","2"
"AU-2013-6980","3"
"AU-2014-6560","4"
"BN-2014-2740","4"
"BO-2013-1280","5"
"BO-2014-1160","4"
"BO-2014-2640","4"
"BO-2014-5730","5"
"BO-2014-6700","5"
"BU-2012-1110","3"
"BU-2012-8790","4"
"BU-2012-8970","4"
"BU-2014-9730","5"
"BY-2011-3790","3"
"CA-2011-101147","4"
"CA-2011-101833","1"
"CA-2011-101931","3"
"CA-2011-102988","2"
"CA-2011-103191","4"
"CA-2011-103527","3"
"CA-2011-103590","4"
"CA-2011-103800","3"
"CA-2011-103989","3"
"CA-2011-104178","1"
"CA-2011-104773","4"
"CA-2011-104808","3"
"CA-2011-105984","1"
"CA-2011-106229","3"
"CA-2011-106439","1"
"CA-2011-107454","3"
"CA-2011-107573","2"
"CA-2011-107706","2"
"CA-2011-108903","4"
"CA-2011-109043","1"
"CA-2011-109302","2"
"CA-2011-109680","4"
"CA-2011-110030","1"
"CA-2011-110639","2"
"CA-2011-110786","3"
"CA-2011-111150","1"
"CA-2011-111934","3"
"CA-2011-112326","3"
"CA-2011-113166","1"
"CA-2011-113320","4"
"CA-2011-113383","1"
"CA-2011-113579","3"
"CA-2011-113880","3"
"CA-2011-114125","1"
"CA-2011-115056","2"
"CA-2011-115084","4"
"CA-2011-115259","2"
"CA-2011-116757","2"
"CA-2011-116785","4"
"CA-2011-117464","2"
"CA-2011-119375","4"
"CA-2011-120544","1"
"CA-2011-120768","3"
"CA-2011-120775","2"
"CA-2011-120838","4"
"CA-2011-122567","4"
"CA-2011-123064","1"
"CA-2011-123225","4"
"CA-2011-123295","3"
"CA-2011-124429","2"
"CA-2011-124478","3"
"CA-2011-124807","3"
"CA-2011-124856","2"
"CA-2011-125997","4"
"CA-2011-126522","2"
"CA-2011-126683","3"
"CA-2011-127299","3"
"CA-2011-127691","2"
"CA-2011-127936","2"
"CA-2011-127964","2"
"CA-2011-128839","4"
"CA-2011-128986","2"
"CA-2011-129147","1"
"CA-2011-129574","1"
"CA-2011-129924","3"
"CA-2011-130274","4"
"CA-2011-130428","4"
"CA-2011-130624","2"
"CA-2011-130813","3"
"CA-2011-131002","4"
"CA-2011-133809","2"
"CA-2011-134103","3"
"CA-2011-134215","4"
"CA-2011-134551","4"
"CA-2011-136567","1"
"CA-2011-138513","2"
"CA-2011-138681","2"
"CA-2011-140004","2"
"CA-2011-140732","3"
"CA-2011-140858","3"
"CA-2011-141005","2"
"CA-2011-141152","4"
"CA-2011-141278","3"
"CA-2011-142769","3"
"CA-2011-142839","1"
"CA-2011-143182","1"
"CA-2011-143210","2"
"CA-2011-143903","3"
"CA-2011-146528","1"
"CA-2011-146997","4"
"CA-2011-148369","2"
"CA-2011-149104","4"
"CA-2011-149538","2"
"CA-2011-149958","4"
"CA-2011-150203","4"
"CA-2011-150301","4"
"CA-2011-151295","3"
"CA-2011-151995","3"
"CA-2011-153808","4"
"CA-2011-154095","4"
"CA-2011-154158","4"
"CA-2011-154963","2"
"CA-2011-155271","2"
"CA-2011-155593","3"
"CA-2011-156244","4"
"CA-2011-156314","1"
"CA-2011-156342","2"
"CA-2011-156587","1"
"CA-2011-157147","2"
"CA-2011-157623","2"
"CA-2011-157784","3"
"CA-2011-157924","3"
"CA-2011-160262","3"
"CA-2011-160766","4"
"CA-2011-160773","4"
"CA-2011-163447","3"
"CA-2011-163748","2"
"CA-2011-163867","1"
"CA-2011-164210","4"
"CA-2011-164721","4"
"CA-2011-164903","3"
"CA-2011-164973","3"
"CA-2011-165428","1"
"CA-2011-165477","4"
"CA-2011-166086","1"
"CA-2011-166191","2"
"CA-2011-166590","3"
"CA-2011-166863","2"
"CA-2011-166954","1"
"CA-2011-166989","3"
"CA-2011-167997","3"
"CA-2011-168130","1"
"CA-2011-168494","2"
"CA-2011-169684","3"
"CA-2011-1800","4"
"CA-2011-320","4"
"CA-2011-460","3"
"CA-2011-6800","2"
"CA-2012-102316","2"
"CA-2012-103093","1"
"CA-2012-103135","3"
"CA-2012-103177","1"
"CA-2012-104129","1"
"CA-2012-104241","2"
"CA-2012-104871","1"
"CA-2012-106208","4"
"CA-2012-107685","3"
"CA-2012-108665","1"
"CA-2012-109470","4"
"CA-2012-109575","2"
"CA-2012-110016","1"
"CA-2012-110324","3"
"CA-2012-110457","3"
"CA-2012-110870","1"
"CA-2012-110891","1"
"CA-2012-111297","2"
"CA-2012-111514","2"
"CA-2012-112305","4"
"CA-2012-112319","3"
"CA-2012-112571","1"
"CA-2012-112767","1"
"CA-2012-113040","4"
"CA-2012-113152","2"
"CA-2012-113222","2"
"CA-2012-114468","1"
"CA-2012-114503","3"
"CA-2012-118227","1"
"CA-2012-118423","3"
"CA-2012-118444","4"
"CA-2012-119592","1"
"CA-2012-119690","4"
"CA-2012-120397","3"
"CA-2012-120439","3"
"CA-2012-121552","2"
"CA-2012-121608","1"
"CA-2012-121776","1"
"CA-2012-1220","3"
"CA-2012-122623","3"
"CA-2012-122973","2"
"CA-2012-123092","4"
"CA-2012-123939","4"
"CA-2012-124541","4"
"CA-2012-126186","3"
"CA-2012-126557","4"
"CA-2012-126697","2"
"CA-2012-126725","4"
"CA-2012-126739","3"
"CA-2012-127019","2"
"CA-2012-127593","1"
"CA-2012-128167","1"
"CA-2012-129217","1"
"CA-2012-129392","1"
"CA-2012-129700","1"
"CA-2012-129854","2"
"CA-2012-129896","4"
"CA-2012-129917","1"
"CA-2012-130183","2"
"CA-2012-130365","2"
"CA-2012-131884","4"
"CA-2012-132486","2"
"CA-2012-132815","3"
"CA-2012-132906","2"
"CA-2012-132941","1"
"CA-2012-134859","3"
"CA-2012-134894","2"
"CA-2012-135391","4"
"CA-2012-136798","1"
"CA-2012-136805","3"
"CA-2012-137113","2"
"CA-2012-137526","2"
"CA-2012-138009","1"
"CA-2012-139374","1"
"CA-2012-139731","3"
"CA-2012-140221","3"
"CA-2012-140718","1"
"CA-2012-141012","4"
"CA-2012-141565","1"
"CA-2012-142237","2"
"CA-2012-142433","1"
"CA-2012-143077","4"
"CA-2012-143105","2"
"CA-2012-144267","2"
"CA-2012-146255","1"
"CA-2012-146829","3"
"CA-2012-146948","2"
"CA-2012-147830","2"
"CA-2012-148376","4"
"CA-2012-148432","1"
"CA-2012-149713","2"
"CA-2012-149748","1"
"CA-2012-149846","1"
"CA-2012-149972","4"
"CA-2012-149993","4"
"CA-2012-151680","4"
"CA-2012-151869","1"
"CA-2012-153220","3"
"CA-2012-153535","2"
"CA-2012-153626","2"
"CA-2012-153738","2"
"CA-2012-153878","2"
"CA-2012-154144","4"
"CA-2012-154823","4"
"CA-2012-155761","2"
"CA-2012-156153","2"
"CA-2012-156440","2"
"CA-2012-156734","4"
"CA-2012-158323","2"
"CA-2012-159534","4"
"CA-2012-161445","3"
"CA-2012-161795","2"
"CA-2012-166219","2"
"CA-2012-168564","3"
"CA-2012-168746","4"
"CA-2012-168809","4"
"CA-2012-169537","2"
"CA-2012-169733","1"
"CA-2012-2420","3"
"CA-2012-4520","1"
"CA-2012-4560","2"
"CA-2012-4870","2"
"CA-2012-5670","4"
"CA-2012-8000","2"
"CA-2012-8770","3"
"CA-2012-8950","2"
"CA-2012-9840","4"
"CA-2013-101448","5"
"CA-2013-101630","5"
"CA-2013-103919","3"
"CA-2013-104689","4"
"CA-2013-106950","5"
"CA-2013-109400","3"
"CA-2013-109722","4"
"CA-2013-110366","4"
"CA-2013-111115","3"
"CA-2013-111409","3"
"CA-2013-111696","3"
"CA-2013-111941","4"
"CA-2013-112109","3"
"CA-2013-113236","4"
"CA-2013-113390","3"
"CA-2013-114104","5"
"CA-2013-114538","4"
"CA-2013-115483","5"
"CA-2013-115504","5"
"CA-2013-116722","5"
"CA-2013-117590","4"
"CA-2013-118129","4"
"CA-2013-118745","5"
"CA-2013-119018","5"
"CA-2013-119641","4"
"CA-2013-119865","5"
"CA-2013-120005","4"
"CA-2013-120369","5"
"CA-2013-122014","3"
"CA-2013-122518","3"
"CA-2013-122581","3"
"CA-2013-123540","4"
"CA-2013-123666","4"
"CA-2013-124485","4"
"CA-2013-124793","3"
"CA-2013-125080","4"
"CA-2013-125206","5"
"CA-2013-126004","4"
"CA-2013-126165","4"
"CA-2013-126795","3"
"CA-2013-127236","4"
"CA-2013-128223","5"
"CA-2013-129280","3"
"CA-2013-130029","5"
"CA-2013-130050","4"
"CA-2013-130162","4"
"CA-2013-130393","5"
"CA-2013-130442","4"
"CA-2013-130477","4"
"CA-2013-130799","5"
"CA-2013-130820","5"
"CA-2013-131205","3"
"CA-2013-131296","3"
"CA-2013-131499","4"
"CA-2013-131737","3"
"CA-2013-132017","3"
"CA-2013-132549","4"
"CA-2013-132990","4"
"CA-2013-133935","5"
"CA-2013-134138","5"
"CA-2013-134474","4"
"CA-2013-134691","4"
"CA-2013-135965","5"
"CA-2013-136133","3"
"CA-2013-136595","3"
"CA-2013-136686","4"
"CA-2013-137337","3"
"CA-2013-138282","4"
"CA-2013-138688","4"
"CA-2013-139234","5"
"CA-2013-140543","5"
"CA-2013-140571","5"
"CA-2013-140935","4"
"CA-2013-141019","5"
"CA-2013-142895","4"
"CA-2013-144092","5"
"CA-2013-145009","5"
"CA-2013-145240","5"
"CA-2013-145247","4"
"CA-2013-145611","3"
"CA-2013-145919","4"
"CA-2013-146171","5"
"CA-2013-146206","3"
"CA-2013-146682","3"
"CA-2013-146836","3"
"CA-2013-146941","5"
"CA-2013-147067","5"
"CA-2013-147123","5"
"CA-2013-147256","5"
"CA-2013-148796","5"
"CA-2013-149272","4"
"CA-2013-149349","3"
"CA-2013-149454","3"
"CA-2013-149762","3"
"CA-2013-149965","4"
"CA-2013-150483","3"
"CA-2013-151155","5"
"CA-2013-152163","4"
"CA-2013-152170","5"
"CA-2013-153185","4"
"CA-2013-153598","3"
"CA-2013-154235","5"
"CA-2013-154508","3"
"CA-2013-155138","3"
"CA-2013-155516","3"
"CA-2013-155565","5"
"CA-2013-157280","5"
"CA-2013-157336","3"
"CA-2013-157686","3"
"CA-2013-157763","4"
"CA-2013-158302","3"
"CA-2013-158694","4"
"CA-2013-160129","5"
"CA-2013-160500","5"
"CA-2013-160598","5"
"CA-2013-161095","3"
"CA-2013-161473","4"
"CA-2013-161669","3"
"CA-2013-162159","3"
"CA-2013-163174","3"
"CA-2013-163636","3"
"CA-2013-164490","4"
"CA-2013-164770","3"
"CA-2013-165848","3"
"CA-2013-165918","5"
"CA-2013-166226","5"
"CA-2013-166380","4"
"CA-2013-167115","3"
"CA-2013-168543","4"
"CA-2013-168753","5"
"CA-2013-168893","3"
"CA-2013-169026","5"
"CA-2013-3370","5"
"CA-2013-4740","3"
"CA-2013-7340","4"
"CA-2013-7710","3"
"CA-2013-8350","4"
"CA-2013-8450","3"
"CA-2013-9550","3"
"CA-2014-100230","5"
"CA-2014-100356","4"
"CA-2014-100524","4"
"CA-2014-100825","5"
"CA-2014-101210","5"
"CA-2014-101483","4"
"CA-2014-101728","5"
"CA-2014-101798","4"
"CA-2014-102337","5"
"CA-2014-102379","4"
"CA-2014-102519","5"
"CA-2014-102554","4"
"CA-2014-103156","5"
"CA-2014-103499","5"
"CA-2014-103506","4"
"CA-2014-105053","5"
"CA-2014-105669","5"
"CA-2014-105823","5"
"CA-2014-106432","5"
"CA-2014-107125","5"
"CA-2014-107132","4"
"CA-2014-107629","5"
"CA-2014-107825","4"
"CA-2014-107874","5"
"CA-2014-108539","5"
"CA-2014-108931","5"
"CA-2014-109085","5"
"CA-2014-109393","4"
"CA-2014-110","5"
"CA-2014-110198","4"
"CA-2014-110821","4"
"CA-2014-111262","5"
"CA-2014-112431","5"
"CA-2014-112536","5"
"CA-2014-112753","5"
"CA-2014-113481","5"
"CA-2014-113558","4"
"CA-2014-113705","4"
"CA-2014-114412","4"
"CA-2014-115777","4"
"CA-2014-115994","5"
"CA-2014-116127","5"
"CA-2014-117044","5"
"CA-2014-117870","4"
"CA-2014-117933","5"
"CA-2014-118017","4"
"CA-2014-118724","4"
"CA-2014-118731","4"
"CA-2014-119389","5"
"CA-2014-119424","4"
"CA-2014-120376","4"
"CA-2014-120936","5"
"CA-2014-121419","4"
"CA-2014-121538","4"
"CA-2014-121559","5"
"CA-2014-121741","5"
"CA-2014-121818","5"
"CA-2014-122175","4"
"CA-2014-122539","4"
"CA-2014-122644","5"
"CA-2014-122707","5"
"CA-2014-122763","4"
"CA-2014-122798","5"
"CA-2014-122994","5"
"CA-2014-123134","4"
"CA-2014-123239","5"
"CA-2014-123687","5"
"CA-2014-124205","4"
"CA-2014-124436","4"
"CA-2014-124765","4"
"CA-2014-124828","4"
"CA-2014-125115","5"
"CA-2014-125290","5"
"CA-2014-125913","4"
"CA-2014-127313","5"
"CA-2014-127474","4"
"CA-2014-127621","5"
"CA-2014-128328","4"
"CA-2014-128769","4"
"CA-2014-129028","4"
"CA-2014-129294","5"
"CA-2014-129378","5"
"CA-2014-129707","5"
"CA-2014-130043","4"
"CA-2014-130211","4"
"CA-2014-130309","5"
"CA-2014-130351","4"
"CA-2014-131254","5"
"CA-2014-131828","4"
"CA-2014-132122","5"
"CA-2014-133263","5"
"CA-2014-134838","4"
"CA-2014-135076","5"
"CA-2014-135307","4"
"CA-2014-135650","5"
"CA-2014-135783","5"
"CA-2014-136511","5"
"CA-2014-138149","5"
"CA-2014-138156","5"
"CA-2014-138289","4"
"CA-2014-139311","4"
"CA-2014-139619","5"
"CA-2014-139717","5"
"CA-2014-139773","5"
"CA-2014-140088","4"
"CA-2014-140627","4"
"CA-2014-140844","4"
"CA-2014-140963","4"
"CA-2014-141201","5"
"CA-2014-141481","4"
"CA-2014-141705","4"
"CA-2014-141782","4"
"CA-2014-141929","5"
"CA-2014-142034","4"
"CA-2014-142391","4"
"CA-2014-142489","4"
"CA-2014-142671","4"
"CA-2014-142909","4"
"CA-2014-143259","5"
"CA-2014-143756","4"
"CA-2014-144113","4"
"CA-2014-144225","4"
"CA-2014-144456","4"
"CA-2014-144484","4"
"CA-2014-144491","5"
"CA-2014-144596","5"
"CA-2014-144694","4"
"CA-2014-144750","4"
"CA-2014-145275","4"
"CA-2014-145429","5"
"CA-2014-145653","4"
"CA-2014-145660","5"
"CA-2014-145772","5"
"CA-2014-145807","4"
"CA-2014-145884","4"
"CA-2014-146269","5"
"CA-2014-146920","5"
"CA-2014-147207","5"
"CA-2014-147753","5"
"CA-2014-148138","5"
"CA-2014-148355","4"
"CA-2014-148446","5"
"CA-2014-148810","5"
"CA-2014-149720","4"
"CA-2014-150091","4"
"CA-2014-150707","4"
"CA-2014-151225","4"
"CA-2014-151596","5"
"CA-2014-151799","5"
"CA-2014-152436","4"
"CA-2014-152807","5"
"CA-2014-152975","5"
"CA-2014-153227","5"
"CA-2014-154074","4"
"CA-2014-154116","5"
"CA-2014-154676","4"
"CA-2014-154907","4"
"CA-2014-155621","5"
"CA-2014-155698","4"
"CA-2014-155705","5"
"CA-2014-155873","5"
"CA-2014-155985","5"
"CA-2014-156237","4"
"CA-2014-156776","5"
"CA-2014-156958","5"
"CA-2014-157091","5"
"CA-2014-157987","5"
"CA-2014-158729","4"
"CA-2014-158883","4"
"CA-2014-159464","4"
"CA-2014-159597","5"
"CA-2014-159793","5"
"CA-2014-159954","5"
"CA-2014-160017","4"
"CA-2014-160045","4"
"CA-2014-160927","5"
"CA-2014-160983","5"
"CA-2014-161067","4"
"CA-2014-161102","5"
"CA-2014-161340","4"
"CA-2014-161480","4"
"CA-2014-161557","4"
"CA-2014-161578","4"
"CA-2014-161774","4"
"CA-2014-161851","4"
"CA-2014-162565","4"
"CA-2014-162572","5"
"CA-2014-162712","5"
"CA-2014-162789","5"
"CA-2014-163006","5"
"CA-2014-163097","5"
"CA-2014-163139","5"
"CA-2014-163405","5"
"CA-2014-163510","5"
"CA-2014-163818","4"
"CA-2014-163860","5"
"CA-2014-164707","5"
"CA-2014-164959","4"
"CA-2014-165099","5"
"CA-2014-165204","5"
"CA-2014-165904","5"
"CA-2014-166576","5"
"CA-2014-166695","5"
"CA-2014-166835","4"
"CA-2014-167080","4"
"CA-2014-167094","4"
"CA-2014-167549","5"
"CA-2014-167941","5"
"CA-2014-168172","4"
"CA-2014-168228","4"
"CA-2014-168858","4"
"CA-2014-169012","4"
"CA-2014-169327","4"
"CA-2014-169411","4"
"CA-2014-169439","4"
"CA-2014-169859","5"
"CA-2014-3090","4"
"CA-2014-3580","5"
"CA-2014-7630","5"
"CA-2014-900","4"
"CA-2014-9840","5"
"CF-2011-2380","3"
"CF-2014-8240","5"
"CG-2011-1850","2"
"CG-2011-2540","4"
"CG-2011-4120","2"
"CG-2011-5540","4"
"CG-2011-6540","4"
"CG-2011-6740","2"
"CG-2011-8400","3"
"CG-2011-8620","3"
"CG-2011-9120","3"
"CG-2011-9130","1"
"CG-2011-9150","2"
"CG-2012-1060","4"
"CG-2012-2700","3"
"CG-2012-3820","1"
"CG-2012-4330","4"
"CG-2012-4890","3"
"CG-2012-6440","4"
"CG-2012-8640","4"
"CG-2012-8980","2"
"CG-2013-1780","5"
"CG-2013-2550","3"
"CG-2013-2900","4"
"CG-2013-3060","4"
"CG-2013-5380","5"
"CG-2013-5440","5"
"CG-2013-6080","5"
"CG-2013-6110","3"
"CG-2013-7750","4"
"CG-2014-1070","4"
"CG-2014-1140","5"
"CG-2014-1560","4"
"CG-2014-2750","5"
"CG-2014-3240","5"
"CG-2014-3890","5"
"CG-2014-390","4"
"CG-2014-5040","5"
"CG-2014-5570","4"
"CG-2014-6270","4"
"CG-2014-6790","4"
"CG-2014-870","4"
"CG-2014-920","4"
"CG-2014-9530","4"
"CM-2011-4100","3"
"CM-2012-1850","3"
"CM-2013-4800","5"
"CM-2013-7060","5"
"CM-2014-2110","4"
"CM-2014-3130","4"
"CM-2014-4270","4"
"CM-2014-6760","5"
"CT-2014-5650","5"
"DJ-2013-3190","5"
"DJ-2013-7120","4"
"EG-2011-1800","1"
"EG-2011-1960","1"
"EG-2011-3390","3"
"EG-2011-6560","3"
"EG-2011-6700","4"
"EG-2011-7860","3"
"EG-2011-8320","3"
"EG-2012-1980","2"
"EG-2012-3940","4"
"EG-2012-40","1"
"EG-2012-4680","3"
"EG-2012-5810","4"
"EG-2012-6980","2"
"EG-2012-8470","1"
"EG-2012-9990","1"
"EG-2013-1620","3"
"EG-2013-1830","5"
"EG-2013-2200","4"
"EG-2013-2370","5"
"EG-2013-310","4"
"EG-2013-4130","3"
"EG-2013-5440","4"
"EG-2013-7320","5"
"EG-2013-8680","5"
"EG-2013-8810","3"
"EG-2014-1300","5"
"EG-2014-1610","4"
"EG-2014-2860","4"
"EG-2014-2950","5"
"EG-2014-3200","5"
"EG-2014-3340","4"
"EG-2014-460","5"
"EG-2014-4750","4"
"EG-2014-490","4"
"EG-2014-4970","4"
"EG-2014-5030","4"
"EG-2014-5780","4"
"EG-2014-6180","4"
"EG-2014-6790","5"
"EG-2014-7610","5"
"EG-2014-8740","5"
"EG-2014-8790","4"
"EG-2014-9060","4"
"EG-2014-9260","4"
"EG-2014-9660","4"
"EG-2014-9970","5"
"ES-2011-1010958","2"
"ES-2011-1088527","1"
"ES-2011-1228490","2"
"ES-2011-1351543","1"
"ES-2011-1418466","3"
"ES-2011-1436413","3"
"ES-2011-1455810","4"
"ES-2011-1480594","3"
"ES-2011-1527372","4"
"ES-2011-1550182","4"
"ES-2011-1562184","2"
"ES-2011-1640672","1"
"ES-2011-1705541","2"
"ES-2011-1708709","2"
"ES-2011-1808201","3"
"ES-2011-1846006","3"
"ES-2011-1858721","3"
"ES-2011-2132896","1"
"ES-2011-2174124","4"
"ES-2011-2231102","1"
"ES-2011-2246685","4"
"ES-2011-2258386","3"
"ES-2011-2266607","4"
"ES-2011-2367994","4"
"ES-2011-2379967","4"
"ES-2011-2570414","3"
"ES-2011-2587200","1"
"ES-2011-2592061","2"
"ES-2011-2755002","1"
"ES-2011-2801336","1"
"ES-2011-2836248","2"
"ES-2011-2857462","3"
"ES-2011-3002504","2"
"ES-2011-3074997","4"
"ES-2011-3091823","4"
"ES-2011-3108517","4"
"ES-2011-3121115","1"
"ES-2011-3142386","3"
"ES-2011-3249450","4"
"ES-2011-3286627","3"
"ES-2011-3305419","1"
"ES-2011-3353574","2"
"ES-2011-3367036","4"
"ES-2011-3398154","4"
"ES-2011-3429709","1"
"ES-2011-3525697","2"
"ES-2011-3540258","2"
"ES-2011-3609014","2"
"ES-2011-3634665","3"
"ES-2011-3684586","1"
"ES-2011-3856710","4"
"ES-2011-3893444","4"
"ES-2011-3897276","2"
"ES-2011-4154402","1"
"ES-2011-4182812","3"
"ES-2011-4184901","2"
"ES-2011-4256146","3"
"ES-2011-4261696","1"
"ES-2011-4351826","4"
"ES-2011-4401446","2"
"ES-2011-4450646","4"
"ES-2011-4450781","4"
"ES-2011-4559599","4"
"ES-2011-4620955","3"
"ES-2011-4632225","1"
"ES-2011-4688304","1"
"ES-2011-4744800","4"
"ES-2011-4753806","1"
"ES-2011-4825230","2"
"ES-2011-4942506","4"
"ES-2011-4946017","3"
"ES-2011-5158376","4"
"ES-2011-5220738","4"
"ES-2011-5287434","2"
"ES-2011-5384617","1"
"ES-2011-5389104","3"
"ES-2011-5389664","4"
"ES-2011-5430994","4"
"ES-2011-5444769","3"
"ES-2011-5497239","4"
"ES-2011-5498995","4"
"ES-2011-5532122","3"
"ES-2011-5608714","4"
"ES-2011-5680692","4"
"ES-2011-5693005","1"
"ES-2011-5729514","4"
"ES-2011-5803751","2"
"ES-2011-5867473","1"
"ES-2011-5867926","1"
"ES-2011-5898391","2"
"ES-2011-5912381","1"
"ES-2011-5950121","2"
"ES-2011-5957871","4"
"ES-2012-1001818","4"
"ES-2012-1091172","3"
"ES-2012-1113757","4"
"ES-2012-1158066","2"
"ES-2012-1208415","2"
"ES-2012-1211810","4"
"ES-2012-1307059","2"
"ES-2012-1335715","3"
"ES-2012-1340804","4"
"ES-2012-1342242","4"
"ES-2012-1360211","2"
"ES-2012-1390982","3"
"ES-2012-1411725","2"
"ES-2012-1439357","1"
"ES-2012-1462152","1"
"ES-2012-1572970","4"
"ES-2012-1590672","1"
"ES-2012-1605634","1"
"ES-2012-1606540","4"
"ES-2012-1671236","2"
"ES-2012-1835271","1"
"ES-2012-1907253","1"
"ES-2012-1915501","1"
"ES-2012-1929989","4"
"ES-2012-2058076","2"
"ES-2012-2105894","2"
"ES-2012-2141914","4"
"ES-2012-2212320","3"
"ES-2012-2223892","4"
"ES-2012-2224678","4"
"ES-2012-2270219","2"
"ES-2012-2280466","3"
"ES-2012-2359818","1"
"ES-2012-2412421","2"
"ES-2012-2510515","1"
"ES-2012-2574212","3"
"ES-2012-2597613","4"
"ES-2012-2617664","2"
"ES-2012-2641248","1"
"ES-2012-2650623","2"
"ES-2012-2680511","2"
"ES-2012-2693104","2"
"ES-2012-2846766","1"
"ES-2012-2930191","3"
"ES-2012-2942603","2"
"ES-2012-3016946","2"
"ES-2012-3083992","3"
"ES-2012-3098892","3"
"ES-2012-3109926","2"
"ES-2012-3124543","3"
"ES-2012-3181108","2"
"ES-2012-3192468","3"
"ES-2012-3231769","4"
"ES-2012-3239309","4"
"ES-2012-3290251","3"
"ES-2012-3330001","2"
"ES-2012-3346363","2"
"ES-2012-3385452","3"
"ES-2012-3423570","2"
"ES-2012-3471823","1"
"ES-2012-3480401","1"
"ES-2012-3482924","3"
"ES-2012-3493303","4"
"ES-2012-3552576","3"
"ES-2012-3625782","1"
"ES-2012-3637663","2"
"ES-2012-3640830","4"
"ES-2012-3675354","3"
"ES-2012-3679676","1"
"ES-2012-3840924","3"
